horizonte,modelo,insumo_id,mae_pp,n,excluidas
1,participacion_ewm,AMBIANTE,6.091340302441545,1,0
1,participacion_ewm,CAPACILLOS,6.37330801505061,1,0
1,participacion_ewm,CHANTILLY,8.441371884166754,1,0
1,participacion_ewm,CHOCOLATE,1.8841192893968406,1,0
1,participacion_ewm,COMBUSTIBLE,0.0,1,0
1,participacion_ewm,DECORACION,12.626630782632361,1,0
1,participacion_ewm,EMPAQUE,19.824886596056288,1,0
1,participacion_ewm,FONDANT,5.470871158505776,1,0
1,participacion_ewm,HARINA,7.270972399504997,1,0
1,participacion_ewm,HERRAMIENTA,0.9640848324461613,1,0
1,participacion_ewm,HUEVO,7.259608008866775,1,0
1,participacion_ewm,MUEBLES,0.0,1,0
1,participacion_ewm,RELLENO,0.6916085471512501,1,0
1,participacion_ewm,otros,8.476683530166873,1,0
1,participacion_historica,AMBIANTE,6.509181156913645,1,0
1,participacion_historica,CAPACILLOS,6.696716956256214,1,0
1,participacion_historica,CHANTILLY,9.20595759935412,1,0
1,participacion_historica,CHOCOLATE,4.706635150458376,1,0
1,participacion_historica,COMBUSTIBLE,0.0,1,0
1,participacion_historica,DECORACION,11.68892310411531,1,0
1,participacion_historica,EMPAQUE,20.91165407294074,1,0
1,participacion_historica,FONDANT,3.4558263402674365,1,0
1,participacion_historica,HARINA,0.3263592671182314,1,0
1,participacion_historica,HERRAMIENTA,1.3852746332613675,1,0
1,participacion_historica,HUEVO,7.184825592297912,1,0
1,participacion_historica,MUEBLES,0.0,1,0
1,participacion_historica,RELLENO,0.42778057372924005,1,0
1,participacion_historica,otros,5.768412021719193,1,0
2,participacion_ewm,AMBIANTE,3.432469221367978,1,0
2,participacion_ewm,CAPACILLOS,1.034099392356796,1,0
2,participacion_ewm,CHANTILLY,13.93805353691777,1,0
2,participacion_ewm,CHOCOLATE,7.507415102137551,1,0
2,participacion_ewm,COMBUSTIBLE,0.0,1,0
2,participacion_ewm,DECORACION,2.5850094290078514,1,0
2,participacion_ewm,EMPAQUE,9.805618773320257,1,0
2,participacion_ewm,FONDANT,11.292134621841045,1,0
2,participacion_ewm,HARINA,9.76270041451464,1,0
2,participacion_ewm,HERRAMIENTA,0.9640848324461613,1,0
2,participacion_ewm,HUEVO,11.044823590362512,1,0
2,participacion_ewm,MUEBLES,0.0,1,0
2,participacion_ewm,RELLENO,0.6916085471512501,1,0
2,participacion_ewm,otros,0.49200603681885946,1,0
2,participacion_historica,AMBIANTE,3.0146283668958787,1,0
2,participacion_historica,CAPACILLOS,0.7106904511511929,1,0
2,participacion_historica,CHANTILLY,14.702639252105138,1,0
2,participacion_historica,CHOCOLATE,4.684899241076016,1,0
2,participacion_historica,COMBUSTIBLE,0.0,1,0
2,participacion_historica,DECORACION,3.5227171075249024,1,0
2,participacion_historica,EMPAQUE,10.892386250204709,1,0
2,participacion_historica,FONDANT,13.307179440079384,1,0
2,participacion_historica,HARINA,16.707313546901403,1,0
2,participacion_historica,HERRAMIENTA,1.3852746332613675,1,0
