origen,fecha_objetivo,horizonte,insumo_id,participacion,importe,total,unidad,demostracion
2024-05-06 00:00:00,2024-05-06 00:00:00,1,HARINA,0.13939531105600034,118.53,850.29,MXN nominales,False
2024-05-06 00:00:00,2024-05-06 00:00:00,1,CHOCOLATE,0.21301851052311813,181.13,850.29,MXN nominales,False
2024-05-06 00:00:00,2024-05-06 00:00:00,1,FONDANT,0.06530093358351305,55.52,850.29,MXN nominales,False
2024-05-06 00:00:00,2024-05-06 00:00:00,1,EMPAQUE,0.06614510572013005,56.24,850.29,MXN nominales,False
2024-05-06 00:00:00,2024-05-06 00:00:00,1,CHANTILLY,0.033675669981151284,28.63,850.29,MXN nominales,False
2024-05-06 00:00:00,2024-05-06 00:00:00,1,RELLENO,0.05716743298252338,48.61,850.29,MXN nominales,False
2024-05-06 00:00:00,2024-05-06 00:00:00,1,DECORACION,0.03793515669305824,32.26,850.29,MXN nominales,False
2024-05-06 00:00:00,2024-05-06 00:00:00,1,HUEVO,0.013827846586819417,11.76,850.29,MXN nominales,False
2024-05-06 00:00:00,2024-05-06 00:00:00,1,AMBIANTE,0.11600048957330819,98.63,850.29,MXN nominales,False
2024-05-06 00:00:00,2024-05-06 00:00:00,1,DOMO,0.0073090941254537025,6.22,850.29,MXN nominales,False
2024-05-06 00:00:00,2024-05-06 00:00:00,1,CAPACILLOS,0.00767068501087119,6.52,850.29,MXN nominales,False
2024-05-06 00:00:00,2024-05-06 00:00:00,1,OTROS,0.01784878955193256,15.18,850.29,MXN nominales,False
2024-05-06 00:00:00,2024-05-06 00:00:00,1,otros,0.22470497461212052,191.06,850.29,MXN nominales,False
2024-05-06 00:00:00,2024-05-13 00:00:00,2,HARINA,0.13939531105600034,123.59,886.6500000000001,MXN nominales,False
2024-05-06 00:00:00,2024-05-13 00:00:00,2,CHOCOLATE,0.21301851052311813,188.87,886.6500000000001,MXN nominales,False
2024-05-06 00:00:00,2024-05-13 00:00:00,2,FONDANT,0.06530093358351305,57.9,886.6500000000001,MXN nominales,False
2024-05-06 00:00:00,2024-05-13 00:00:00,2,EMPAQUE,0.06614510572013005,58.65,886.6500000000001,MXN nominales,False
2024-05-06 00:00:00,2024-05-13 00:00:00,2,CHANTILLY,0.033675669981151284,29.86,886.6500000000001,MXN nominales,False
2024-05-06 00:00:00,2024-05-13 00:00:00,2,RELLENO,0.05716743298252338,50.69,886.6500000000001,MXN nominales,False
2024-05-06 00:00:00,2024-05-13 00:00:00,2,DECORACION,0.03793515669305824,33.64,886.6500000000001,MXN nominales,False
2024-05-06 00:00:00,2024-05-13 00:00:00,2,HUEVO,0.013827846586819417,12.26,886.6500000000001,MXN nominales,False
