origen,fecha_objetivo,horizonte,insumo_id,participacion,importe,total_redondeado
2024-02-19,2024-02-26,2,CHOCOLATE,0.12860468808141115,75.48,586.9000000000001
2024-02-19,2024-02-26,2,HARINA,0.1187302046375228,69.68,586.9000000000001
2024-02-19,2024-02-26,2,FONDANT,0.07379649883754327,43.31,586.9000000000001
2024-02-19,2024-02-26,2,EMPAQUE,0.10138776431324317,59.51,586.9000000000001
2024-02-19,2024-02-26,2,RELLENO,0.059342377404752955,34.83,586.9000000000001
2024-02-19,2024-02-26,2,CHANTILLY,0.06709980542883548,39.38,586.9000000000001
2024-02-19,2024-02-26,2,DECORACION,0.06279161551012939,36.85,586.9000000000001
2024-02-19,2024-02-26,2,AMBIANTE,0.04574615608408487,26.85,586.9000000000001
2024-02-19,2024-02-26,2,HUEVO,0.03033379310642683,17.8,586.9000000000001
2024-02-19,2024-02-26,2,QUESO CREMA,0.0294368567292829,17.28,586.9000000000001
2024-02-19,2024-02-26,2,otros,0.28273023986676715,165.93,586.9000000000001
2024-02-19,2024-03-04,3,CHOCOLATE,0.12860468808141115,99.1,770.53
2024-02-19,2024-03-04,3,HARINA,0.1187302046375228,91.49,770.53
2024-02-19,2024-03-04,3,FONDANT,0.07379649883754327,56.86,770.53
2024-02-19,2024-03-04,3,EMPAQUE,0.10138776431324317,78.12,770.53
2024-02-19,2024-03-04,3,RELLENO,0.059342377404752955,45.73,770.53
2024-02-19,2024-03-04,3,CHANTILLY,0.06709980542883548,51.7,770.53
2024-02-19,2024-03-04,3,DECORACION,0.06279161551012939,48.38,770.53
2024-02-19,2024-03-04,3,AMBIANTE,0.04574615608408487,35.25,770.53
2024-02-19,2024-03-04,3,HUEVO,0.03033379310642683,23.37,770.53
2024-02-19,2024-03-04,3,QUESO CREMA,0.0294368567292829,22.68,770.53
2024-02-19,2024-03-04,3,otros,0.28273023986676715,217.85,770.53
2024-02-19,2024-03-11,4,CHOCOLATE,0.12860468808141115,109.27,849.66
2024-02-19,2024-03-11,4,HARINA,0.1187302046375228,100.88,849.66
2024-02-19,2024-03-11,4,FONDANT,0.07379649883754327,62.7,849.66
2024-02-19,2024-03-11,4,EMPAQUE,0.10138776431324317,86.15,849.66
2024-02-19,2024-03-11,4,RELLENO,0.059342377404752955,50.42,849.66
2024-02-19,2024-03-11,4,CHANTILLY,0.06709980542883548,57.01,849.66
2024-02-19,2024-03-11,4,DECORACION,0.06279161551012939,53.35,849.66
2024-02-19,2024-03-11,4,AMBIANTE,0.04574615608408487,38.87,849.66
2024-02-19,2024-03-11,4,HUEVO,0.03033379310642683,25.77,849.66
2024-02-19,2024-03-11,4,QUESO CREMA,0.0294368567292829,25.01,849.66
2024-02-19,2024-03-11,4,otros,0.28273023986676715,240.23,849.66
2024-03-11,2024-03-11,1,CHOCOLATE,0.1741864838824466,136.29,782.4300000000001
2024-03-11,2024-03-11,1,HARINA,0.14526128123555188,113.66,782.4300000000001
2024-03-11,2024-03-11,1,FONDANT,0.056016519294940316,43.83,782.4300000000001
2024-03-11,2024-03-11,1,EMPAQUE,0.09024162433038854,70.61,782.4300000000001
2024-03-11,2024-03-11,1,RELLENO,0.04512410895614494,35.31,782.4300000000001
2024-03-11,2024-03-11,1,CHANTILLY,0.051061527403622665,39.95,782.4300000000001
2024-03-11,2024-03-11,1,DECORACION,0.04772253787588053,37.34,782.4300000000001
2024-03-11,2024-03-11,1,AMBIANTE,0.034828713901642265,27.25,782.4300000000001
2024-03-11,2024-03-11,1,HUEVO,0.02307549784345684,18.05,782.4300000000001
2024-03-11,2024-03-11,1,QUESO CREMA,0.05649780113341796,44.2,782.4300000000001
2024-03-11,2024-03-11,1,otros,0.27598390414250745,215.94,782.4300000000001
2024-03-11,2024-03-25,3,CHOCOLATE,0.1741864838824466,151.14,867.6700000000001
2024-03-11,2024-03-25,3,HARINA,0.14526128123555188,126.04,867.6700000000001
2024-03-11,2024-03-25,3,FONDANT,0.056016519294940316,48.6,867.6700000000001
2024-03-11,2024-03-25,3,EMPAQUE,0.09024162433038854,78.3,867.6700000000001
2024-03-11,2024-03-25,3,RELLENO,0.04512410895614494,39.15,867.6700000000001
2024-03-11,2024-03-25,3,CHANTILLY,0.051061527403622665,44.31,867.6700000000001
2024-03-11,2024-03-25,3,DECORACION,0.04772253787588053,41.41,867.6700000000001
2024-03-11,2024-03-25,3,AMBIANTE,0.034828713901642265,30.22,867.6700000000001
2024-03-11,2024-03-25,3,HUEVO,0.02307549784345684,20.02,867.6700000000001
2024-03-11,2024-03-25,3,QUESO CREMA,0.05649780113341796,49.02,867.6700000000001
2024-03-11,2024-03-25,3,otros,0.27598390414250745,239.46,867.6700000000001
2024-03-11,2024-04-01,4,CHOCOLATE,0.1741864838824466,133.51,766.4899999999999
2024-03-11,2024-04-01,4,HARINA,0.14526128123555188,111.34,766.4899999999999
2024-03-11,2024-04-01,4,FONDANT,0.056016519294940316,42.94,766.4899999999999
2024-03-11,2024-04-01,4,EMPAQUE,0.09024162433038854,69.17,766.4899999999999
2024-03-11,2024-04-01,4,RELLENO,0.04512410895614494,34.59,766.4899999999999
2024-03-11,2024-04-01,4,CHANTILLY,0.051061527403622665,39.14,766.4899999999999
2024-03-11,2024-04-01,4,DECORACION,0.04772253787588053,36.58,766.4899999999999
2024-03-11,2024-04-01,4,AMBIANTE,0.034828713901642265,26.69,766.4899999999999
2024-03-11,2024-04-01,4,HUEVO,0.02307549784345684,17.69,766.4899999999999
2024-03-11,2024-04-01,4,QUESO CREMA,0.05649780113341796,43.3,766.4899999999999
2024-03-11,2024-04-01,4,otros,0.27598390414250745,211.54,766.4899999999999
2024-04-01,2024-04-01,1,CHOCOLATE,0.19335185526643675,149.6,773.73
2024-04-01,2024-04-01,1,HARINA,0.18448181075173878,142.74,773.73
2024-04-01,2024-04-01,1,FONDANT,0.04258760142645801,32.95,773.73
2024-04-01,2024-04-01,1,EMPAQUE,0.07468564144440301,57.79,773.73
2024-04-01,2024-04-01,1,RELLENO,0.0762798771013927,59.02,773.73
2024-04-01,2024-04-01,1,CHANTILLY,0.038907961459329524,30.1,773.73
2024-04-01,2024-04-01,1,DECORACION,0.045124262992878056,34.91,773.73
2024-04-01,2024-04-01,1,AMBIANTE,0.06728667363131459,52.06,773.73
2024-04-01,2024-04-01,1,HUEVO,0.017545511449304607,13.58,773.73
2024-04-01,2024-04-01,1,QUESO CREMA,0.043024900628686163,33.29,773.73
2024-04-01,2024-04-01,1,otros,0.21672390384805792,167.69,773.73
2024-04-01,2024-04-08,2,CHOCOLATE,0.19335185526643675,62.26,321.98
2024-04-01,2024-04-08,2,HARINA,0.18448181075173878,59.4,321.98
2024-04-01,2024-04-08,2,FONDANT,0.04258760142645801,13.71,321.98
2024-04-01,2024-04-08,2,EMPAQUE,0.07468564144440301,24.05,321.98
2024-04-01,2024-04-08,2,RELLENO,0.0762798771013927,24.56,321.98
2024-04-01,2024-04-08,2,CHANTILLY,0.038907961459329524,12.53,321.98
2024-04-01,2024-04-08,2,DECORACION,0.045124262992878056,14.53,321.98
2024-04-01,2024-04-08,2,AMBIANTE,0.06728667363131459,21.66,321.98
2024-04-01,2024-04-08,2,HUEVO,0.017545511449304607,5.65,321.98
2024-04-01,2024-04-08,2,QUESO CREMA,0.043024900628686163,13.85,321.98
2024-04-01,2024-04-08,2,otros,0.21672390384805792,69.78,321.98
2024-04-01,2024-04-22,4,CHOCOLATE,0.19335185526643675,148.96,770.4000000000001
2024-04-01,2024-04-22,4,HARINA,0.18448181075173878,142.12,770.4000000000001
2024-04-01,2024-04-22,4,FONDANT,0.04258760142645801,32.81,770.4000000000001
2024-04-01,2024-04-22,4,EMPAQUE,0.07468564144440301,57.54,770.4000000000001
2024-04-01,2024-04-22,4,RELLENO,0.0762798771013927,58.77,770.4000000000001
2024-04-01,2024-04-22,4,CHANTILLY,0.038907961459329524,29.97,770.4000000000001
2024-04-01,2024-04-22,4,DECORACION,0.045124262992878056,34.76,770.4000000000001
2024-04-01,2024-04-22,4,AMBIANTE,0.06728667363131459,51.84,770.4000000000001
2024-04-01,2024-04-22,4,HUEVO,0.017545511449304607,13.52,770.4000000000001
2024-04-01,2024-04-22,4,QUESO CREMA,0.043024900628686163,33.15,770.4000000000001
2024-04-01,2024-04-22,4,otros,0.21672390384805792,166.96,770.4000000000001
2024-04-22,2024-04-22,1,CHOCOLATE,0.21768826131794017,152.14,698.88
2024-04-22,2024-04-22,1,HARINA,0.15933271399565663,111.35,698.88
2024-04-22,2024-04-22,1,FONDANT,0.057373271313717736,40.1,698.88
2024-04-22,2024-04-22,1,EMPAQUE,0.07087915663049807,49.54,698.88
2024-04-22,2024-04-22,1,RELLENO,0.05823273301001973,40.7,698.88
2024-04-22,2024-04-22,1,CHANTILLY,0.02966230694498466,20.73,698.88
2024-04-22,2024-04-22,1,DECORACION,0.034483406955313205,24.1,698.88
2024-04-22,2024-04-22,1,AMBIANTE,0.09349326908494736,65.34,698.88
2024-04-22,2024-04-22,1,HUEVO,0.013083528291252816,9.14,698.88
2024-04-22,2024-04-22,1,QUESO CREMA,0.03287910004923647,22.98,698.88
2024-04-22,2024-04-22,1,otros,0.23289225240643321,162.76,698.88
