origen,fecha_objetivo,horizonte,insumo_id,participacion,importe,total,unidad,demostracion
2023-06-12 00:00:00,2023-06-12 00:00:00,1,harina,0.6,176.31,293.85,MXN nominales,True
2023-06-12 00:00:00,2023-06-12 00:00:00,1,azucar,0.39999999999999997,117.54,293.85,MXN nominales,True
2023-06-12 00:00:00,2023-06-12 00:00:00,1,otros,0.0,0.0,293.85,MXN nominales,True
2023-06-12 00:00:00,2023-06-19 00:00:00,2,harina,0.6,175.28,292.13,MXN nominales,True
2023-06-12 00:00:00,2023-06-19 00:00:00,2,azucar,0.39999999999999997,116.85,292.13,MXN nominales,True
2023-06-12 00:00:00,2023-06-19 00:00:00,2,otros,0.0,0.0,292.13,MXN nominales,True
2023-06-12 00:00:00,2023-06-26 00:00:00,3,harina,0.6,173.43,289.05,MXN nominales,True
2023-06-12 00:00:00,2023-06-26 00:00:00,3,azucar,0.39999999999999997,115.62,289.05,MXN nominales,True
2023-06-12 00:00:00,2023-06-26 00:00:00,3,otros,0.0,0.0,289.05,MXN nominales,True
2023-06-12 00:00:00,2023-07-03 00:00:00,4,harina,0.6,170.17,283.62,MXN nominales,True
2023-06-12 00:00:00,2023-07-03 00:00:00,4,azucar,0.39999999999999997,113.45,283.62,MXN nominales,True
2023-06-12 00:00:00,2023-07-03 00:00:00,4,otros,0.0,0.0,283.62,MXN nominales,True
