origen,fecha_objetivo,horizonte,insumo_id,participacion,importe,total,unidad,demostracion
2025-08-04 00:00:00,2025-08-04 00:00:00,1,HARINA,0.252383823472953,123.58,489.6400000000001,MXN nominales,False
2025-08-04 00:00:00,2025-08-04 00:00:00,1,CHOCOLATE,0.0469284421163631,22.98,489.6400000000001,MXN nominales,False
2025-08-04 00:00:00,2025-08-04 00:00:00,1,FONDANT,0.0469219564176322,22.97,489.6400000000001,MXN nominales,False
2025-08-04 00:00:00,2025-08-04 00:00:00,1,EMPAQUE,0.11428502377081863,55.96,489.6400000000001,MXN nominales,False
2025-08-04 00:00:00,2025-08-04 00:00:00,1,CHANTILLY,0.052171025672327904,25.54,489.6400000000001,MXN nominales,False
2025-08-04 00:00:00,2025-08-04 00:00:00,1,RELLENO,0.003505514931487394,1.72,489.6400000000001,MXN nominales,False
2025-08-04 00:00:00,2025-08-04 00:00:00,1,DECORACION,0.03057529129364717,14.97,489.6400000000001,MXN nominales,False
2025-08-04 00:00:00,2025-08-04 00:00:00,1,AMBIANTE,0.05591213416900793,27.38,489.6400000000001,MXN nominales,False
2025-08-04 00:00:00,2025-08-04 00:00:00,1,HUEVO,0.05840885160146635,28.6,489.6400000000001,MXN nominales,False
2025-08-04 00:00:00,2025-08-04 00:00:00,1,CAPACILLOS,0.01308347095045578,6.41,489.6400000000001,MXN nominales,False
2025-08-04 00:00:00,2025-08-04 00:00:00,1,BASES,0.19123155310384565,93.63,489.6400000000001,MXN nominales,False
2025-08-04 00:00:00,2025-08-04 00:00:00,1,RESTO_ELEGIBLE,0.13459291249999483,65.9,489.6400000000001,MXN nominales,False
2025-08-04 00:00:00,2025-08-11 00:00:00,2,HARINA,0.252383823472953,124.12,491.79,MXN nominales,False
2025-08-04 00:00:00,2025-08-11 00:00:00,2,CHOCOLATE,0.0469284421163631,23.08,491.79,MXN nominales,False
2025-08-04 00:00:00,2025-08-11 00:00:00,2,FONDANT,0.0469219564176322,23.08,491.79,MXN nominales,False
2025-08-04 00:00:00,2025-08-11 00:00:00,2,EMPAQUE,0.11428502377081863,56.2,491.79,MXN nominales,False
2025-08-04 00:00:00,2025-08-11 00:00:00,2,CHANTILLY,0.052171025672327904,25.66,491.79,MXN nominales,False
2025-08-04 00:00:00,2025-08-11 00:00:00,2,RELLENO,0.003505514931487394,1.72,491.79,MXN nominales,False
2025-08-04 00:00:00,2025-08-11 00:00:00,2,DECORACION,0.03057529129364717,15.04,491.79,MXN nominales,False
2025-08-04 00:00:00,2025-08-11 00:00:00,2,AMBIANTE,0.05591213416900793,27.5,491.79,MXN nominales,False
