horizonte,modelo,insumo_id,mae_pp,n,excluidas
1,participacion_ewm,CHOCOLATE,1.9842391515430136,6,0
1,participacion_ewm,EMPAQUE,9.89923057736175,6,0
1,participacion_ewm,FONDANT,2.4194024258659517,6,0
1,participacion_ewm,HARINA,30.800968531679462,6,0
1,participacion_ewm,IMPUTADO,50.58575912960001,6,0
1,participacion_ewm,otros,35.2062286253734,6,0
1,participacion_historica,CHOCOLATE,2.2034511389695597,6,0
1,participacion_historica,EMPAQUE,4.139659904277592,6,0
1,participacion_historica,FONDANT,0.4324508416237345,6,0
1,participacion_historica,HARINA,22.793066277651207,6,0
1,participacion_historica,IMPUTADO,50.96153846153846,6,0
1,participacion_historica,otros,25.540651998679447,6,0
2,participacion_ewm,CHOCOLATE,4.100674076230414,6,0
2,participacion_ewm,EMPAQUE,11.799528751916675,6,0
2,participacion_ewm,FONDANT,1.333483666269621,6,0
2,participacion_ewm,HARINA,7.956956921099498,6,0
2,participacion_ewm,IMPUTADO,19.5211319296,6,0
2,participacion_ewm,otros,16.32561354139811,6,0
2,participacion_historica,CHOCOLATE,1.429625842944266,6,0
2,participacion_historica,EMPAQUE,10.566602424068304,6,0
2,participacion_historica,FONDANT,4.008115070155848,6,0
2,participacion_historica,HARINA,5.252438761915672,6,0
2,participacion_historica,IMPUTADO,47.756410256410255,6,0
2,participacion_historica,otros,26.844732432663335,6,0
3,participacion_ewm,CHOCOLATE,9.2448480121351,6,0
3,participacion_ewm,EMPAQUE,19.002912115900596,6,0
3,participacion_ewm,FONDANT,6.068119084144764,6,0
3,participacion_ewm,HARINA,26.04267338918221,6,0
3,participacion_ewm,IMPUTADO,29.65446526293334,6,0
3,participacion_ewm,otros,24.989324772807592,6,0
3,participacion_historica,CHOCOLATE,6.573799778848951,6,0
3,participacion_historica,EMPAQUE,16.319441113689344,6,0
3,participacion_historica,FONDANT,4.081167499902547,6,0
3,participacion_historica,HARINA,27.551283476511202,6,0
3,participacion_historica,IMPUTADO,77.24358974358974,6,0
3,participacion_historica,otros,26.52036036800556,6,0
4,participacion_ewm,CHOCOLATE,5.11475061538781,6,0
4,participacion_ewm,EMPAQUE,15.438527271324837,6,0
4,participacion_ewm,FONDANT,2.4194024258659517,6,0
4,participacion_ewm,HARINA,32.42904297706463,6,0
4,participacion_ewm,IMPUTADO,60.87259859626667,6,0
4,participacion_ewm,otros,31.45843321091132,6,0
4,participacion_historica,CHOCOLATE,2.4437023821016632,6,0
4,participacion_historica,EMPAQUE,4.352982587029623,6,0
4,participacion_historica,FONDANT,0.4324508416237345,6,0
4,participacion_historica,HARINA,22.64317097816327,6,0
4,participacion_historica,IMPUTADO,61.858974358974365,6,0
4,participacion_historica,otros,39.95451648355279,6,0
1,participacion_ewm,PROMEDIO_MACRO,21.81597140690393,6,0
1,participacion_historica,PROMEDIO_MACRO,17.678469770456665,6,0
2,participacion_ewm,PROMEDIO_MACRO,10.172898147752386,6,0
2,participacion_historica,PROMEDIO_MACRO,15.97632079802628,6,0
3,participacion_ewm,PROMEDIO_MACRO,19.167057106183933,6,0
3,participacion_historica,PROMEDIO_MACRO,26.381606996757892,6,0
4,participacion_ewm,PROMEDIO_MACRO,24.622125849470205,6,0
4,participacion_historica,PROMEDIO_MACRO,21.94763293857424,6,0
