horizonte,modelo,insumo_id,mae_pp,n,excluidas
1,participacion_ewm,ambiante,3.1100124055170943,9,0
1,participacion_ewm,chantilly,6.262797786496104,9,0
1,participacion_ewm,chocolate,9.279638629184806,9,0
1,participacion_ewm,combustible,11.116349404377159,9,0
1,participacion_ewm,decoracion,4.419522119073127,9,0
1,participacion_ewm,domo,3.1566747029795743,9,0
1,participacion_ewm,empaque,6.889268695742519,9,0
1,participacion_ewm,fondant,5.79836455535474,9,0
1,participacion_ewm,harina,8.461791407788256,9,0
1,participacion_ewm,herramienta,4.753502165156495,9,0
1,participacion_ewm,huevo,2.7557961717564217,9,0
1,participacion_ewm,muebles,0.07886201179429064,9,0
1,participacion_ewm,otros,30.60343521064161,9,0
1,participacion_ewm,relleno,8.422275069007112,9,0
1,participacion_historica,ambiante,3.1732460182916746,9,0
1,participacion_historica,chantilly,6.328199584035567,9,0
1,participacion_historica,chocolate,9.728715495190912,9,0
1,participacion_historica,combustible,10.654790848658488,9,0
1,participacion_historica,decoracion,4.765532850730544,9,0
1,participacion_historica,domo,1.819148423046227,9,0
1,participacion_historica,empaque,5.936863004203194,9,0
1,participacion_historica,fondant,6.771728669362148,9,0
1,participacion_historica,harina,8.179815250266655,9,0
1,participacion_historica,herramienta,4.956462504582374,9,0
1,participacion_historica,huevo,3.77401659996274,9,0
1,participacion_historica,muebles,1.2667155787775486,9,0
1,participacion_historica,otros,30.9470710022634,9,0
1,participacion_historica,relleno,7.8222533010046265,9,0
2,participacion_ewm,ambiante,2.860268929667818,9,0
2,participacion_ewm,chantilly,5.920653122602421,9,0
2,participacion_ewm,chocolate,8.17444572658691,9,0
2,participacion_ewm,combustible,8.635506529233625,9,0
2,participacion_ewm,decoracion,5.441217937667174,9,0
2,participacion_ewm,domo,3.1566747029795743,9,0
2,participacion_ewm,empaque,5.969520116129671,9,0
2,participacion_ewm,fondant,5.781184660782805,9,0
2,participacion_ewm,harina,8.452612940723155,9,0
2,participacion_ewm,herramienta,4.508248038789728,9,0
2,participacion_ewm,huevo,3.211689473473471,9,0
